9.583333333333333703e-01
9.416666666666667629e-01
9.250000000000001554e-01
9.375000000000002220e-01
9.250000000000001554e-01
9.291666666666668073e-01
9.291666666666668073e-01
9.541666666666668295e-01
9.708333333333334370e-01
9.541666666666668295e-01
9.541666666666668295e-01
9.541666666666668295e-01
9.708333333333334370e-01
9.708333333333334370e-01
9.708333333333334370e-01
9.875000000000000444e-01
9.708333333333334370e-01
9.875000000000000444e-01
9.875000000000000444e-01
9.875000000000000444e-01
