9.273809523809524169e-01
9.172619047619049448e-01
9.273809523809525279e-01
9.398809523809525945e-01
9.273809523809525279e-01
9.273809523809525279e-01
9.273809523809525279e-01
9.273809523809525279e-01
9.273809523809525279e-01
9.273809523809525279e-01
9.148809523809525723e-01
9.148809523809525723e-01
8.863095238095238804e-01
9.005952380952381153e-01
9.172619047619049448e-01
9.005952380952381153e-01
9.273809523809524169e-01
9.023809523809523947e-01
9.148809523809523503e-01
9.291666666666668073e-01
